order_item_id,order_id,product_id,quantity,discount,final_price
824,O10398,P1373,2,50,6786
825,O10399,P1446,2,0,8898
826,O10399,P1146,1,0,536
827,O10399,P1411,2,200,6514
828,O10400,P1145,2,50,7958
829,O10400,P1331,1,0,2486
830,O10400,P1287,2,100,2478
831,O10401,P1067,1,100,2089
832,O10401,P1255,2,100,6066
833,O10402,P1473,1,0,3440
834,O10402,P1469,2,150,6374
835,O10403,P1366,1,200,4308
836,O10404,P1284,1,0,4511
837,O10405,P1184,1,0,1906
838,O10406,P1410,2,0,4118
839,O10406,P1229,1,50,3175
840,O10407,P1109,2,200,8976
841,O10407,P1378,2,50,7394
842,O10407,P1053,2,100,2092
843,O10408,P1005,2,0,3422
844,O10408,P1252,2,100,7678
845,O10409,P1497,2,0,6544
846,O10410,P1329,2,200,7670
847,O10410,P1126,1,50,1819
848,O10410,P1305,1,0,2121
849,O10411,P1061,1,0,4508
850,O10411,P1296,1,50,2364
851,O10412,P1361,2,0,1728
852,O10413,P1213,2,50,3950
853,O10413,P1414,2,0,9420
854,O10413,P1116,1,50,2846
855,O10414,P1497,1,50,3222
856,O10414,P1040,1,0,1389
857,O10414,P1084,2,0,1162
858,O10415,P1140,2,0,3104
859,O10415,P1093,1,150,4764
860,O10415,P1361,2,50,1628
861,O10416,P1382,1,50,608
862,O10417,P1192,1,0,2919
863,O10417,P1029,2,0,8278
864,O10417,P1277,2,100,3278
865,O10418,P1177,2,0,2214
866,O10418,P1320,1,50,4103
867,O10419,P1118,1,0,3439
868,O10419,P1471,2,50,1372
869,O10420,P1450,2,50,1942
870,O10420,P1142,1,100,3096
871,O10421,P1286,1,100,4357
872,O10421,P1053,2,50,2192
873,O10422,P1447,1,0,2042
874,O10422,P1018,1,150,3924
875,O10422,P1132,2,50,1678
876,O10423,P1007,2,200,7680
877,O10423,P1119,2,150,1824
878,O10423,P1290,1,0,4957
879,O10424,P1384,2,0,7566
880,O10424,P1495,2,0,9114
881,O10425,P1111,1,0,1890
882,O10426,P1221,2,0,7674
883,O10426,P1059,1,0,1172
884,O10427,P1210,2,150,802
885,O10427,P1414,2,50,9320
886,O10428,P1080,1,0,2166
887,O10428,P1230,1,100,3066
888,O10429,P1348,2,50,9690
889,O10430,P1138,2,0,5446
890,O10430,P1330,1,0,2811
891,O10431,P1000,1,0,2001
892,O10432,P1303,1,150,4485
893,O10433,P1081,1,0,4903
894,O10434,P1098,1,200,2241
895,O10435,P1099,2,150,6772
896,O10435,P1452,1,50,3457
897,O10435,P1156,1,0,1083
898,O10436,P1375,1,0,1044
899,O10437,P1116,2,200,5392
900,O10438,P1389,1,100,756
901,O10438,P1458,2,100,1174
902,O10438,P1149,1,0,2310
903,O10439,P1457,1,0,1687
904,O10440,P1153,1,0,1617
905,O10440,P1222,2,100,9788
906,O10440,P1193,1,0,2279
907,O10441,P1129,2,100,5458
908,O10442,P1058,1,200,1794
909,O10443,P1389,2,50,1612
910,O10444,P1221,1,0,3837
911,O10444,P1408,1,0,3503
912,O10445,P1357,1,0,3924
913,O10445,P1004,1,150,1923
914,O10446,P1029,1,50,4089
915,O10446,P1185,1,0,4683
916,O10447,P1318,2,0,2568
917,O10447,P1292,2,0,5734
918,O10448,P1034,2,0,3378
919,O10449,P1397,1,100,1092
920,O10449,P1351,1,100,3168
921,O10449,P1315,1,50,2059
922,O10450,P1215,2,0,6000
923,O10450,P1275,2,0,8718
924,O10451,P1295,2,0,8418
925,O10451,P1313,2,0,7720
926,O10452,P1131,2,0,1540
927,O10452,P1026,1,0,2392
928,O10453,P1418,1,150,1046
929,O10454,P1423,1,0,4452
930,O10454,P1467,2,0,5466
931,O10455,P1273,2,0,5270
932,O10455,P1307,1,50,2790
933,O10456,P1488,1,0,2357
934,O10457,P1495,1,100,4457
935,O10458,P1255,2,50,6166
936,O10458,P1208,2,0,5636
937,O10459,P1421,1,50,1376
938,O10460,P1307,1,0,2840
939,O10460,P1038,2,100,4652
940,O10461,P1442,2,100,7872
941,O10462,P1445,1,0,3166
942,O10462,P1034,2,50,3278
943,O10462,P1204,2,50,4076
944,O10463,P1317,2,50,8892
945,O10464,P1398,2,100,7124
946,O10464,P1284,2,0,9022
947,O10464,P1166,1,0,3538
948,O10465,P1421,2,0,2852
949,O10466,P1365,1,0,1557
950,O10466,P1259,2,0,6616
951,O10467,P1239,2,50,3568
952,O10467,P1272,1,0,2463
953,O10468,P1352,1,50,2909
954,O10468,P1496,1,0,2788
955,O10468,P1185,2,100,9166
956,O10469,P1079,2,200,3946
957,O10469,P1451,2,0,3938
958,O10469,P1149,2,50,4520
959,O10470,P1250,1,0,1773
960,O10470,P1024,1,0,4430
961,O10470,P1206,1,100,3194
962,O10471,P1097,2,0,8916
963,O10472,P1462,1,50,4139
964,O10472,P1131,1,50,720
965,O10473,P1201,1,200,1268
966,O10474,P1060,1,150,4140
967,O10474,P1099,2,150,6772
968,O10474,P1027,2,50,986
969,O10475,P1287,2,50,2578
970,O10475,P1381,1,0,2582
971,O10475,P1396,1,0,1028
972,O10476,P1095,2,0,4500
973,O10476,P1268,2,0,2080
974,O10476,P1139,1,0,3007
975,O10477,P1056,1,0,1415
976,O10477,P1379,2,50,1166
977,O10478,P1493,1,50,4128
978,O10478,P1319,1,0,2533
979,O10478,P1291,2,150,2182
980,O10479,P1406,1,0,867
981,O10480,P1285,2,0,4258
982,O10480,P1072,2,100,3374
983,O10481,P1070,1,200,2709
984,O10481,P1280,2,0,7854
985,O10482,P1177,1,0,1107
986,O10483,P1436,1,50,1307
987,O10483,P1012,1,0,1940
988,O10484,P1241,2,100,4934
989,O10485,P1102,1,100,4808
990,O10485,P1065,1,0,1255
991,O10485,P1247,2,50,3642
992,O10486,P1230,1,150,3016
993,O10486,P1112,1,0,3568
994,O10486,P1187,1,0,1913
995,O10487,P1469,2,0,6674
996,O10488,P1454,1,0,992
997,O10488,P1043,1,0,3038
998,O10488,P1468,2,150,3806
999,O10489,P1274,2,0,7558
1000,O10489,P1042,2,50,2570
1001,O10490,P1271,2,100,8188
1002,O10491,P1247,2,0,3742
1003,O10492,P1474,2,50,4746
1004,O10493,P1054,1,0,1037
1005,O10493,P1165,2,0,9986
1006,O10493,P1022,1,100,1820
1007,O10494,P1052,1,0,802
1008,O10494,P1071,2,150,714
1009,O10495,P1439,1,0,2243
1010,O10496,P1173,2,50,2236
1011,O10497,P1093,2,0,9828
1012,O10498,P1084,1,150,431
1013,O10499,P1235,2,150,1204
1014,O10499,P1469,1,0,3337
1015,O10500,P1330,1,150,2661
1016,O10500,P1350,2,100,9400
1017,O10500,P1212,2,0,6384
1018,O10501,P1163,1,0,1091
1019,O10502,P1360,1,0,592
1020,O10502,P1307,2,200,5280
1021,O10502,P1142,1,100,3096
1022,O10503,P1401,1,150,4421
1023,O10503,P1464,1,50,1947
1024,O10503,P1137,1,0,3507
1025,O10504,P1149,2,50,4520
1026,O10504,P1191,1,50,3848
1027,O10505,P1233,2,50,6138
1028,O10505,P1124,2,0,6518
1029,O10505,P1282,2,50,9598
1030,O10506,P1348,1,0,4895
1031,O10506,P1012,2,0,3880
1032,O10507,P1349,2,100,9496
1033,O10507,P1488,1,0,2357
1034,O10507,P1307,2,0,5680
1035,O10508,P1289,2,50,8728
1036,O10508,P1499,1,0,994
1037,O10509,P1301,1,0,2169
1038,O10509,P1266,1,150,3218
1039,O10509,P1120,2,0,8550
1040,O10510,P1011,2,100,8118
1041,O10511,P1454,1,0,992
1042,O10512,P1484,1,0,4345
1043,O10512,P1461,2,50,3710
1044,O10512,P1146,2,200,672
1045,O10513,P1046,2,100,3030
1046,O10514,P1028,2,0,9160
1047,O10514,P1169,1,0,1887
1048,O10515,P1295,1,0,4209
1049,O10515,P1136,2,50,1868
1050,O10515,P1397,1,100,1092
1051,O10516,P1282,2,150,9398
1052,O10516,P1329,2,0,8070
1053,O10517,P1358,1,0,2764
1054,O10518,P1366,1,50,4458
1055,O10518,P1318,1,50,1234
1056,O10519,P1475,2,50,3684
1057,O10519,P1436,1,150,1207
1058,O10520,P1358,2,0,5528
1059,O10520,P1369,2,0,7494
1060,O10521,P1468,1,0,2053
1061,O10522,P1098,1,0,2441
1062,O10522,P1360,1,0,592
1063,O10523,P1249,2,50,2648
1064,O10524,P1459,1,0,1609
1065,O10525,P1374,1,100,2615
1066,O10526,P1093,2,100,9628
1067,O10526,P1480,2,200,2548
1068,O10526,P1318,1,0,1284
1069,O10527,P1340,1,50,1422
1070,O10528,P1258,2,0,1918
1071,O10528,P1320,2,200,7906
1072,O10529,P1416,1,100,466
1073,O10530,P1451,1,0,1969
1074,O10531,P1228,1,100,2678
1075,O10532,P1007,2,0,8080
1076,O10533,P1486,2,100,7648
1077,O10533,P1069,1,0,1060
1078,O10534,P1213,1,0,2025
1079,O10534,P1150,1,50,3179
1080,O10535,P1074,2,150,5758
1081,O10535,P1294,2,0,3446
1082,O10536,P1167,2,0,6934
1083,O10536,P1429,2,50,5730
1084,O10536,P1061,2,0,9016
1085,O10537,P1312,1,0,1079
1086,O10537,P1174,1,200,3921
1087,O10537,P1136,2,0,1968
1088,O10538,P1057,1,0,2190
1089,O10538,P1001,2,0,3678
1090,O10538,P1212,2,0,6384
1091,O10539,P1416,1,50,516
1092,O10540,P1449,2,0,4488
1093,O10540,P1304,2,100,1764
1094,O10540,P1087,2,0,3110
1095,O10541,P1414,2,150,9120
1096,O10541,P1244,1,100,2800
1097,O10542,P1238,2,50,1318
1098,O10543,P1340,2,150,2644
1099,O10543,P1111,1,0,1890
1100,O10543,P1430,2,50,2530
1101,O10544,P1479,1,150,4618
1102,O10544,P1049,1,0,3452
1103,O10544,P1370,2,100,6502
1104,O10545,P1283,2,100,2872
1105,O10545,P1059,2,100,2144
1106,O10546,P1135,1,150,1695
1107,O10547,P1102,2,200,9416
1108,O10548,P1236,2,0,3116
1109,O10548,P1425,1,150,3733
1110,O10548,P1225,1,0,3033
1111,O10549,P1182,2,50,6108
1112,O10549,P1031,1,0,2202
1113,O10550,P1167,2,0,6934
1114,O10551,P1104,1,200,577
1115,O10551,P1318,2,0,2568
1116,O10551,P1267,1,0,1745
1117,O10552,P1183,2,0,8438
1118,O10552,P1024,2,50,8760
1119,O10553,P1401,2,0,9142
1120,O10553,P1392,2,50,8900
1121,O10553,P1066,1,150,4500
1122,O10554,P1137,1,50,3457
1123,O10555,P1419,2,150,4508
1124,O10555,P1475,1,0,1892
1125,O10555,P1329,2,0,8070
1126,O10556,P1236,1,0,1558
1127,O10556,P1228,2,0,5556
1128,O10557,P1344,2,100,1962
1129,O10557,P1376,1,150,3177
1130,O10558,P1263,2,0,8910
1131,O10559,P1024,2,0,8860
1132,O10559,P1439,1,0,2243
1133,O10559,P1146,2,0,1072
1134,O10560,P1259,2,50,6516
1135,O10560,P1364,2,0,3876
1136,O10560,P1181,2,0,3502
1137,O10561,P1037,1,0,4521
1138,O10561,P1208,1,150,2668
1139,O10562,P1461,2,50,3710
1140,O10563,P1115,2,0,3498
1141,O10563,P1357,2,50,7748
1142,O10564,P1164,2,100,1494
1143,O10565,P1204,1,150,1938
1144,O10565,P1344,1,0,1081
1145,O10565,P1353,1,0,1765
1146,O10566,P1396,1,100,928
1147,O10567,P1351,2,100,6336
1148,O10567,P1135,1,0,1845
1149,O10568,P1385,2,100,2750
1150,O10568,P1069,2,200,1720
1151,O10569,P1475,2,100,3584
1152,O10570,P1276,1,150,2099
1153,O10570,P1395,1,100,495
1154,O10571,P1104,2,0,1554
1155,O10571,P1130,2,0,2138
1156,O10571,P1339,2,100,2208
1157,O10572,P1115,1,50,1699
1158,O10572,P1354,2,50,5398
1159,O10572,P1205,1,0,2443
1160,O10573,P1002,1,0,4272
1161,O10573,P1372,1,0,1286
1162,O10573,P1157,2,100,5330
1163,O10574,P1466,1,0,1885
1164,O10575,P1307,1,0,2840
1165,O10576,P1094,2,0,8926
1166,O10576,P1287,2,100,2478
1167,O10577,P1440,2,0,3722
1168,O10577,P1397,1,0,1192
1169,O10577,P1082,2,50,8794
1170,O10578,P1118,2,0,6878
1171,O10578,P1218,1,0,1113
1172,O10579,P1264,1,100,2020
1173,O10580,P1323,1,0,4864
1174,O10580,P1213,1,0,2025
1175,O10581,P1370,2,0,6702
1176,O10582,P1086,2,50,8218
1177,O10582,P1348,2,0,9790
1178,O10583,P1040,2,0,2778
1179,O10583,P1398,1,0,3662
1180,O10583,P1108,1,0,841
1181,O10584,P1120,2,0,8550
1182,O10584,P1223,2,100,1458
1183,O10584,P1057,1,0,2190
1184,O10585,P1065,2,100,2310
1185,O10585,P1138,1,150,2573
1186,O10586,P1080,2,0,4332
1187,O10586,P1059,1,0,1172
1188,O10586,P1061,1,0,4508
1189,O10587,P1061,2,0,9016
1190,O10588,P1420,2,150,8048
1191,O10588,P1165,1,0,4993
1192,O10588,P1046,2,50,3130
1193,O10589,P1003,1,0,3867
1194,O10589,P1266,1,50,3318
1195,O10590,P1038,2,100,4652
1196,O10591,P1392,2,150,8700
1197,O10592,P1286,2,0,8914
1198,O10592,P1416,1,50,516
1199,O10593,P1295,1,200,4009
1200,O10593,P1116,2,0,5792
1201,O10594,P1288,2,0,4874
1202,O10594,P1159,2,0,3842
1203,O10595,P1206,2,50,6488
1204,O10595,P1487,1,0,779
1205,O10595,P1210,1,0,551
1206,O10596,P1306,2,150,7770
1207,O10597,P1336,2,0,1892
1208,O10597,P1235,1,50,702
1209,O10598,P1059,2,0,2344
1210,O10598,P1092,1,100,1777
1211,O10599,P1011,2,0,8318
1212,O10600,P1086,2,0,8318
1213,O10601,P1353,2,50,3430
1214,O10601,P1322,1,200,3516
1215,O10602,P1191,1,100,3798
1216,O10602,P1475,2,0,3784
1217,O10602,P1363,1,0,502
1218,O10603,P1223,1,0,829
1219,O10603,P1439,2,0,4486
1220,O10604,P1342,1,0,1122
1221,O10604,P1102,1,100,4808
1222,O10605,P1184,2,0,3812
1223,O10605,P1415,1,200,3333
1224,O10606,P1472,1,0,3647
1225,O10606,P1250,2,200,3146
1226,O10607,P1091,2,0,6150
1227,O10608,P1195,1,0,3517
1228,O10609,P1263,2,0,8910
1229,O10609,P1377,2,0,1816
1230,O10609,P1347,2,50,7578
1231,O10610,P1401,1,0,4571
1232,O10611,P1282,1,100,4749
1233,O10611,P1067,2,200,3978
1234,O10611,P1114,1,50,2668
1235,O10612,P1474,2,0,4846
1236,O10612,P1333,1,0,3422
1237,O10612,P1022,1,0,1920
1238,O10613,P1134,2,0,3218
1239,O10614,P1309,1,0,1263
1240,O10615,P1427,2,0,7110
1241,O10616,P1243,2,0,7058
1242,O10616,P1417,2,100,5256
1243,O10616,P1362,2,100,6990
1244,O10617,P1007,2,50,7980
1245,O10617,P1144,1,0,1125
1246,O10617,P1395,1,0,595
1247,O10618,P1237,2,50,5480
1248,O10618,P1272,2,0,4926
1249,O10619,P1106,1,0,4919
1250,O10620,P1124,2,0,6518
1251,O10620,P1362,2,50,7090
1252,O10621,P1374,2,100,5230
1253,O10622,P1264,2,0,4240
1254,O10622,P1269,2,100,8924
1255,O10622,P1011,1,0,4159
1256,O10623,P1051,1,0,742
1257,O10624,P1162,1,100,2127
1258,O10624,P1444,1,50,3741
1259,O10625,P1487,2,100,1358
1260,O10626,P1174,1,100,4021
1261,O10626,P1223,1,100,729
1262,O10626,P1110,2,0,1530
1263,O10627,P1105,2,0,1804
1264,O10628,P1003,1,50,3817
1265,O10628,P1455,2,100,1540
1266,O10628,P1307,1,0,2840
1267,O10629,P1054,1,100,937
1268,O10630,P1020,1,0,727
1269,O10630,P1450,1,0,1021
1270,O10631,P1005,1,50,1661
1271,O10632,P1479,1,0,4768
1272,O10633,P1332,1,100,1449
1273,O10634,P1275,1,0,4359
1274,O10635,P1396,1,0,1028
1275,O10636,P1016,1,0,4012
1276,O10636,P1349,1,0,4848
1277,O10636,P1342,2,0,2244
1278,O10637,P1281,2,150,4538
1279,O10637,P1200,2,0,6192
1280,O10637,P1056,1,150,1265
1281,O10638,P1165,2,50,9886
1282,O10638,P1261,2,0,8370
1283,O10639,P1485,1,50,4580
1284,O10639,P1261,1,50,4135
1285,O10639,P1196,1,0,1424
1286,O10640,P1357,1,0,3924
1287,O10641,P1246,2,50,8200
1288,O10642,P1419,1,100,2304
1289,O10642,P1203,2,150,1284
1290,O10643,P1328,2,50,7676
1291,O10643,P1349,1,50,4798
1292,O10643,P1014,1,0,1091
1293,O10644,P1309,2,50,2426
1294,O10644,P1074,2,0,6058
1295,O10645,P1216,1,0,3159
1296,O10645,P1489,2,0,4844
1297,O10646,P1143,1,50,4168
1298,O10646,P1056,1,0,1415
1299,O10646,P1352,1,0,2959
1300,O10647,P1131,2,0,1540
1301,O10647,P1015,2,0,6516
1302,O10648,P1010,1,0,1712
1303,O10648,P1025,1,200,3735
1304,O10649,P1286,2,150,8614
1305,O10650,P1123,2,0,3658
1306,O10650,P1194,1,100,1872
1307,O10651,P1053,2,50,2192
1308,O10652,P1446,2,100,8698
1309,O10653,P1061,1,50,4458
1310,O10653,P1376,1,0,3327
1311,O10654,P1307,1,150,2690
1312,O10654,P1104,1,100,677
1313,O10654,P1246,1,0,4150
1314,O10655,P1117,1,100,4777
1315,O10655,P1020,1,100,627
1316,O10655,P1162,2,50,4354
1317,O10656,P1249,1,0,1374
1318,O10656,P1162,2,0,4454
1319,O10656,P1459,2,150,2918
1320,O10657,P1210,1,0,551
1321,O10657,P1495,1,50,4507
1322,O10658,P1418,2,0,2392
1323,O10658,P1250,2,100,3346
1324,O10659,P1269,1,0,4562
1325,O10659,P1380,2,50,7514
1326,O10660,P1334,1,0,1369
1327,O10660,P1136,1,150,834
1328,O10660,P1055,1,50,1954
1329,O10661,P1302,2,0,3252
1330,O10661,P1295,2,0,8418
1331,O10662,P1299,2,200,4526
1332,O10663,P1064,1,0,4690
1333,O10663,P1129,1,0,2829
1334,O10663,P1327,1,0,1447
1335,O10664,P1400,2,0,9420
1336,O10664,P1447,2,0,4084
1337,O10665,P1040,2,0,2778
1338,O10666,P1015,2,100,6316
1339,O10667,P1474,1,0,2423
1340,O10667,P1006,2,0,3320
1341,O10667,P1412,1,0,4763
1342,O10668,P1299,2,100,4726
1343,O10669,P1318,2,150,2268
1344,O10669,P1029,1,50,4089
1345,O10669,P1030,1,100,3824
1346,O10670,P1483,2,50,1458
1347,O10671,P1098,2,0,4882
1348,O10671,P1111,1,100,1790
1349,O10671,P1175,1,0,1226
1350,O10672,P1494,2,100,7952
1351,O10672,P1456,2,150,4744
1352,O10673,P1088,2,100,3716
1353,O10673,P1136,1,200,784
1354,O10673,P1141,1,50,1137
1355,O10674,P1084,1,100,481
1356,O10675,P1231,2,50,7244
1357,O10676,P1476,1,0,561
1358,O10676,P1394,2,0,3880
1359,O10676,P1074,2,0,6058
1360,O10677,P1021,1,0,2209
1361,O10678,P1338,2,50,3700
1362,O10679,P1250,2,50,3446
1363,O10679,P1017,2,0,2592
1364,O10679,P1198,2,150,6698
1365,O10680,P1023,2,0,3808
1366,O10680,P1091,1,0,3075
1367,O10680,P1495,2,0,9114
1368,O10681,P1097,1,50,4408
1369,O10681,P1235,1,0,752
1370,O10682,P1284,2,200,8622
1371,O10682,P1257,1,150,2932
1372,O10682,P1311,1,100,4149
1373,O10683,P1266,2,150,6436
1374,O10684,P1083,2,100,1744
1375,O10684,P1138,1,0,2723
1376,O10684,P1424,1,0,515
1377,O10685,P1307,1,0,2840
1378,O10685,P1320,2,150,8006
1379,O10686,P1329,2,0,8070
1380,O10687,P1189,2,150,6830
1381,O10687,P1221,1,150,3687
1382,O10687,P1297,2,100,1362
1383,O10688,P1040,2,100,2578
1384,O10688,P1146,2,200,672
1385,O10688,P1236,2,50,3016
1386,O10689,P1055,2,0,4008
1387,O10690,P1346,1,50,4098
1388,O10690,P1128,2,50,6544
1389,O10691,P1296,1,50,2364
1390,O10692,P1489,2,50,4744
1391,O10693,P1241,2,100,4934
1392,O10694,P1347,1,0,3839
1393,O10694,P1142,2,0,6392
1394,O10695,P1482,1,0,2240
1395,O10695,P1052,2,0,1604
1396,O10696,P1169,2,150,3474
1397,O10696,P1116,2,50,5692
1398,O10697,P1192,1,0,2919
1399,O10698,P1268,1,0,1040
1400,O10699,P1260,2,0,5662
1401,O10700,P1363,2,200,604
1402,O10701,P1449,2,50,4388
1403,O10702,P1359,2,50,5798
1404,O10703,P1096,2,50,9674
1405,O10703,P1442,1,50,3986
1406,O10703,P1113,2,50,7240
1407,O10704,P1275,1,0,4359
1408,O10705,P1407,2,100,7456
1409,O10705,P1415,2,0,7066
1410,O10706,P1322,2,100,7232
1411,O10706,P1145,1,150,3879
1412,O10707,P1253,1,0,3445
1413,O10707,P1094,1,50,4413
1414,O10708,P1071,1,50,457
1415,O10708,P1428,1,0,3269
1416,O10709,P1167,1,0,3467
1417,O10709,P1195,1,100,3417
1418,O10709,P1068,1,100,4420
1419,O10710,P1177,1,0,1107
1420,O10710,P1318,2,50,2468
1421,O10711,P1187,1,0,1913
1422,O10711,P1366,1,0,4508
1423,O10712,P1047,2,50,5794
1424,O10712,P1142,2,0,6392
1425,O10712,P1335,1,50,1153
1426,O10713,P1381,2,100,4964
1427,O10713,P1153,2,150,2934
1428,O10713,P1407,1,150,3678
1429,O10714,P1031,2,50,4304
1430,O10714,P1308,1,0,1144
1431,O10715,P1286,2,0,8914
1432,O10715,P1053,1,100,1046
1433,O10715,P1302,2,100,3052
1434,O10716,P1318,1,0,1284
1435,O10717,P1285,1,0,2129
1436,O10717,P1200,2,200,5792
1437,O10718,P1283,2,0,3072
1438,O10718,P1381,2,50,5064
1439,O10718,P1060,1,0,4290
1440,O10719,P1022,2,50,3740
1441,O10719,P1024,1,100,4330
1442,O10719,P1453,1,50,1274
1443,O10720,P1347,2,100,7478
1444,O10720,P1346,2,100,8096
1445,O10721,P1202,1,50,1961
1446,O10721,P1471,2,100,1272
1447,O10721,P1281,1,50,2369
1448,O10722,P1238,2,50,1318
1449,O10722,P1194,1,100,1872
1450,O10723,P1175,2,0,2452
1451,O10724,P1425,1,0,3883
1452,O10724,P1119,2,0,2124
1453,O10724,P1100,1,0,1319
1454,O10725,P1224,1,0,2472
1455,O10725,P1385,1,0,1475
1456,O10726,P1359,1,50,2899
1457,O10726,P1458,1,0,687
1458,O10727,P1304,2,50,1864
1459,O10728,P1490,1,0,2351
1460,O10728,P1357,2,0,7848
1461,O10728,P1389,2,150,1412
1462,O10729,P1327,1,0,1447
1463,O10729,P1433,1,0,3785
1464,O10729,P1072,2,0,3574
1465,O10730,P1086,2,150,8018
1466,O10731,P1251,2,0,7092
1467,O10731,P1331,2,0,4972
1468,O10731,P1041,1,150,777
1469,O10732,P1386,2,0,1648
1470,O10732,P1387,2,200,9572
1471,O10732,P1398,2,50,7224
1472,O10733,P1293,1,100,943
1473,O10734,P1126,2,200,3338
1474,O10735,P1193,1,0,2279
1475,O10735,P1254,2,50,5236
1476,O10736,P1337,1,0,3942
1477,O10737,P1185,2,0,9366
1478,O10737,P1359,2,150,5598
1479,O10738,P1340,1,150,1322
1480,O10738,P1397,2,0,2384
1481,O10739,P1315,1,0,2109
1482,O10739,P1148,1,0,636
1483,O10740,P1172,1,150,2772
1484,O10740,P1248,2,50,1114
1485,O10740,P1492,2,0,1040
1486,O10741,P1358,2,100,5328
1487,O10741,P1457,2,150,3074
1488,O10742,P1400,1,100,4610
1489,O10742,P1399,2,0,3484
1490,O10743,P1151,2,0,8940
1491,O10744,P1415,2,50,6966
1492,O10744,P1355,1,0,1398
1493,O10744,P1037,2,0,9042
1494,O10745,P1218,1,150,963
1495,O10745,P1010,1,50,1662
1496,O10745,P1125,1,100,2465
1497,O10746,P1392,2,100,8800
1498,O10746,P1062,1,0,1926
1499,O10747,P1399,2,50,3384
1500,O10747,P1456,2,150,4744
1501,O10747,P1453,2,0,2648
1502,O10748,P1394,1,100,1840
1503,O10749,P1340,1,150,1322
1504,O10749,P1040,2,0,2778
1505,O10749,P1450,2,0,2042
1506,O10750,P1432,1,0,4097
1507,O10750,P1279,2,0,1744
1508,O10750,P1342,1,0,1122
1509,O10751,P1490,2,100,4502
1510,O10752,P1122,1,0,4154
1511,O10752,P1011,1,0,4159
1512,O10752,P1111,2,50,3680
1513,O10753,P1022,2,150,3540
1514,O10754,P1186,1,100,2950
1515,O10754,P1071,1,50,457
1516,O10755,P1494,1,50,4026
1517,O10755,P1301,1,200,1969
1518,O10756,P1404,2,0,3320
1519,O10756,P1240,1,0,4547
1520,O10757,P1387,2,150,9672
1521,O10757,P1466,1,0,1885
1522,O10757,P1356,1,100,1233
1523,O10758,P1263,1,0,4455
1524,O10758,P1181,2,100,3302
1525,O10758,P1319,1,0,2533
1526,O10759,P1140,2,50,3004
1527,O10759,P1247,1,0,1871
1528,O10759,P1257,2,50,6064
1529,O10760,P1255,2,50,6166
1530,O10760,P1289,2,0,8828
1531,O10761,P1086,2,0,8318
1532,O10761,P1291,1,0,1241
1533,O10761,P1285,2,0,4258
1534,O10762,P1367,1,0,4530
1535,O10762,P1378,1,100,3647
1536,O10763,P1269,1,0,4562
1537,O10763,P1443,2,0,6116
1538,O10763,P1293,2,0,2086
1539,O10764,P1252,1,100,3839
1540,O10764,P1464,2,0,3994
1541,O10765,P1494,2,100,7952
1542,O10765,P1024,1,100,4330
1543,O10765,P1206,1,50,3244
1544,O10766,P1112,2,100,6936
1545,O10766,P1435,2,50,8534
1546,O10767,P1077,2,150,2544
1547,O10767,P1093,1,0,4914
1548,O10768,P1156,2,0,2166
1549,O10768,P1374,2,150,5130
1550,O10768,P1021,2,0,4418
1551,O10769,P1311,2,100,8298
1552,O10769,P1443,1,50,3008
1553,O10769,P1079,1,50,2123
1554,O10770,P1207,2,50,6878
1555,O10770,P1100,2,0,2638
1556,O10770,P1499,2,150,1688
1557,O10771,P1176,1,0,2546
1558,O10772,P1085,1,0,1261
1559,O10772,P1187,2,0,3826
1560,O10772,P1202,1,50,1961
1561,O10773,P1131,1,0,770
1562,O10773,P1021,2,200,4018
1563,O10774,P1436,2,100,2514
1564,O10774,P1081,2,150,9506
1565,O10774,P1384,1,0,3783
1566,O10775,P1302,1,0,1626
1567,O10775,P1436,2,50,2614
1568,O10775,P1000,1,200,1801
1569,O10776,P1075,1,100,3937
1570,O10776,P1198,2,0,6998
1571,O10777,P1301,2,100,4138
1572,O10777,P1062,1,200,1726
1573,O10778,P1269,1,150,4412
1574,O10778,P1304,1,150,832
1575,O10779,P1121,2,0,3834
1576,O10780,P1180,2,0,7960
1577,O10780,P1367,1,100,4430
1578,O10780,P1472,1,150,3497
1579,O10781,P1404,1,0,1660
1580,O10781,P1351,1,0,3268
1581,O10782,P1314,2,0,5440
1582,O10782,P1190,1,200,323
1583,O10783,P1424,2,0,1030
1584,O10783,P1476,2,0,1122
1585,O10783,P1367,2,50,8960
1586,O10784,P1422,1,200,3680
1587,O10784,P1124,2,0,6518
1588,O10785,P1246,1,0,4150
1589,O10785,P1476,1,0,561
1590,O10785,P1477,2,100,5996
1591,O10786,P1180,2,50,7860
1592,O10787,P1448,1,150,1218
1593,O10787,P1098,1,0,2441
1594,O10787,P1197,1,0,3696
1595,O10788,P1058,1,50,1944
1596,O10788,P1320,2,50,8206
1597,O10788,P1459,2,0,3218
1598,O10789,P1262,1,200,4617
1599,O10789,P1487,2,0,1558
1600,O10789,P1479,1,50,4718
1601,O10790,P1342,2,0,2244
1602,O10791,P1024,1,150,4280
1603,O10792,P1300,2,0,3590
1604,O10793,P1188,1,100,411
1605,O10793,P1168,2,0,6472
1606,O10793,P1312,1,100,979
1607,O10794,P1067,2,50,4278
1608,O10794,P1132,2,50,1678
1609,O10795,P1411,2,150,6614
1610,O10795,P1069,1,100,960
1611,O10796,P1468,2,100,3906
1612,O10796,P1169,2,50,3674
